,Sexo,Poblacion_ocupada_en_la_industria_manufacturera,Poblaci n_ocupada,Tasa_de_ocupaci n_en_la_industria_manufacturera
992,Hombres,58420,275199,21.228274810000000000000
993,Mujeres,31093,170052,18.284407120000000000000
994,Hombres,153311,805518,19.032597660000000000000
995,Mujeres,114512,508404,22.523819640000000000000
996,Hombres,11945,177434,6.7320806610000000000000
997,Mujeres,6431,107623,5.9754885110000000000000
998,Hombres,17932,224287,7.9951134040000000000000
999,Mujeres,15160,118786,12.762446750000000000000
1000,Hombres,162606,694961,23.397859740000000000000
1001,Mujeres,61959,398898,15.532542150000000000000
1002,Hombres,15803,177122,8.9220988920000000000000
1003,Mujeres,10599,119888,8.8407513680000000000000
1004,Hombres,58936,1197494,4.9216112980000000000000
1005,Mujeres,40530,461873,8.7751394860000000000000
1006,Hombres,147842,898055,16.462466110000000000000
1007,Mujeres,105673,487073,21.695515870000000000000
1008,Hombres,326095,2250813,14.487876160000000000000
1009,Mujeres,173414,1668417,10.39392430000000000000
1010,Hombres,52610,397543,13.233788550000000000000
1011,Mujeres,26238,204212,12.848412430000000000000
1012,Hombres,310642,1260597,24.642451160000000000000
1013,Mujeres,188518,771798,24.425821260000000000000
1014,Hombres,60229,784642,7.6759847170000000000000
1015,Mujeres,78465,548264,14.311536050000000000000
1016,Hombres,77487,635595,12.191253860000000000000
1017,Mujeres,72474,344698,21.025361330000000000000
1018,Hombres,375169,1860516,20.164782240000000000000
1019,Mujeres,209783,1176821,17.826245450000000000000
1020,Hombres,712081,3786802,18.804283930000000000000
1021,Mujeres,384454,2182153,17.618104690000000000000
1022,Hombres,156641,1046129,14.973392380000000000000
1023,Mujeres,81171,630313,12.877887650000000000000
1024,Hombres,52795,438834,12.030745110000000000000
1025,Mujeres,30852,296019,10.422303970000000000000
1026,Hombres,25305,285537,8.8622490260000000000000
1027,Mujeres,17156,172621,9.9385358680000000000000
1028,Hombres,313090,1291898,24.234885420000000000000
1029,Mujeres,132877,721159,18.425478990000000000000
1030,Hombres,68684,908393,7.5610446140000000000000
1031,Mujeres,111049,578803,19.185975190000000000000
1032,Hombres,232682,1399346,16.627910470000000000000
1033,Mujeres,191170,884206,21.620527340000000000000
1034,Hombres,94323,424376,22.226280470000000000000
1035,Mujeres,52329,274790,19.043269410000000000000
1036,Hombres,25567,386433,6.6161533820000000000000
1037,Mujeres,13815,240333,5.7482742690000000000000
1038,Hombres,97011,625019,15.521288150000000000000
1039,Mujeres,58386,372118,15.69018430000000000000
1040,Hombres,74534,739381,10.080594440000000000000
1041,Mujeres,42706,434666,9.8250150690000000000000
1042,Hombres,109341,654293,16.711320460000000000000
1043,Mujeres,78169,387022,20.197559830000000000000
1044,Hombres,42776,557968,7.666389470000000000000
1045,Mujeres,20700,260571,7.9440920130000000000000
1046,Hombres,139875,819353,17.071396580000000000000
1047,Mujeres,83989,516863,16.249760570000000000000
1048,Hombres,59378,272947,21.754406530000000000000
1049,Mujeres,41952,166033,25.267266150000000000000
1050,Hombres,186621,1899191,9.8263418480000000000000
1051,Mujeres,87588,977107,8.9640131530000000000000
1052,Hombres,84859,539084,15.741331590000000000000
1053,Mujeres,84439,337151,25.04486120000000000000
1054,Hombres,29072,366094,7.9411298740000000000000
1055,Mujeres,16606,199097,8.3406580710000000000000
1056,Hombres,4314606,28010008,15.403801380000000000000
1057,Mujeres,2583150,16617376,15.544873030000000000000
1058,Hombres,57091,263885,21.634803040000000000000
1059,Mujeres,26764,160729,16.651631010000000000000
1060,Hombres,147019,802008,18.331363280000000000000
1061,Mujeres,107988,501313,21.541033250000000000000
1062,Hombres,11509,175900,6.5429221150000000000000
1063,Mujeres,6742,106731,6.3168151710000000000000
1064,Hombres,15760,222965,7.068373960000000000000
1065,Mujeres,13017,118543,10.980825520000000000000
1066,Hombres,155284,684906,22.672308320000000000000
1067,Mujeres,56989,390679,14.587167470000000000000
1068,Hombres,16428,175762,9.3467302370000000000000
1069,Mujeres,10226,121277,8.4319368060000000000000
1070,Hombres,68877,1208978,5.6971260020000000000000
1071,Mujeres,51009,511975,9.9631817960000000000000
1072,Hombres,150915,885441,17.044049240000000000000
1073,Mujeres,102021,454803,22.431910080000000000000
1074,Hombres,296876,2243497,13.232734430000000000000
1075,Mujeres,162151,1717805,9.439429970000000000000
1076,Hombres,55890,390572,14.309781550000000000000
1077,Mujeres,22740,200571,11.337631060000000000000
1078,Hombres,309700,1225642,25.268389950000000000000
1079,Mujeres,179841,778594,23.09817440000000000000
1080,Hombres,65297,764636,8.5396188510000000000000
1081,Mujeres,81616,493859,16.526174470000000000000
1082,Hombres,75831,641192,11.826566770000000000000
1083,Mujeres,62999,353491,17.821953030000000000000
1084,Hombres,379831,1845720,20.579015240000000000000
1085,Mujeres,208880,1171242,17.834059910000000000000
1086,Hombres,710105,3782750,18.772189540000000000000
1087,Mujeres,347885,2135968,16.286994940000000000000
1088,Hombres,160547,1051839,15.263457620000000000000
1089,Mujeres,84481,634558,13.313361430000000000000
1090,Hombres,49043,431275,11.371630630000000000000
1091,Mujeres,27086,299257,9.0510831830000000000000
1092,Hombres,27046,289574,9.3399269270000000000000
1093,Mujeres,14290,180597,7.9126452820000000000000
1094,Hombres,305847,1272731,24.030765340000000000000
1095,Mujeres,118346,726431,16.291430290000000000000
1096,Hombres,65717,920810,7.1368686270000000000000
1097,Mujeres,129621,580643,22.323699760000000000000
1098,Hombres,235273,1388889,16.939654640000000000000
1099,Mujeres,182053,844152,21.566376670000000000000
1100,Hombres,92680,414386,22.365620460000000000000
1101,Mujeres,48877,270504,18.068864050000000000000
1102,Hombres,24698,385113,6.4131826240000000000000
1103,Mujeres,13134,228776,5.7409868170000000000000
1104,Hombres,100258,633258,15.832093710000000000000
1105,Mujeres,51810,366933,14.119743930000000000000
1106,Hombres,77481,768282,10.08496880000000000000
1107,Mujeres,40665,427154,9.5199857660000000000000
1108,Hombres,113544,664877,17.07744440000000000000
1109,Mujeres,84529,391767,21.576345120000000000000
1110,Hombres,41853,568431,7.3628989270000000000000
1111,Mujeres,20684,270384,7.6498609390000000000000
1112,Hombres,143164,833114,17.184202880000000000000
1113,Mujeres,76789,499959,15.359059440000000000000
1114,Hombres,55387,265874,20.832048260000000000000
1115,Mujeres,42553,164671,25.84122280000000000000
1116,Hombres,192930,1941102,9.9391994860000000000000
1117,Mujeres,114460,1003250,11.408921010000000000000
1118,Hombres,85081,530567,16.035863520000000000000
1119,Mujeres,77892,335084,23.245514560000000000000
1120,Hombres,27644,336032,8.2265974670000000000000
1121,Mujeres,15012,175676,8.5452765320000000000000
1122,Hombres,4203672,28195274,14.90913690000000000000
1123,Mujeres,2507990,16831830,14.900281190000000000000
1124,Hombres,54838,269097,20.378525220000000000000
1125,Mujeres,27898,165083,16.899377890000000000000
1126,Hombres,146523,807025,18.155943120000000000000
1127,Mujeres,105587,512552,20.600251290000000000000
1128,Hombres,10224,175881,5.8130213040000000000000
1129,Mujeres,4457,103881,4.2904862290000000000000
1130,Hombres,17086,226847,7.5319488470000000000000
1131,Mujeres,14086,120151,11.723581160000000000000
1132,Hombres,162100,683583,23.713287190000000000000
1133,Mujeres,54910,385016,14.261744970000000000000
1134,Hombres,16562,176423,9.3876648740000000000000
1135,Mujeres,10093,119042,8.4785201860000000000000
1136,Hombres,81802,1227286,6.6652760640000000000000
1137,Mujeres,58728,522042,11.249669570000000000000
1138,Hombres,171108,875332,19.547783010000000000000
1139,Mujeres,86269,465266,18.541866370000000000000
1140,Hombres,285090,2234394,12.759164230000000000000
1141,Mujeres,156554,1710841,9.1507042440000000000000
1142,Hombres,52475,396095,13.248084420000000000000
1143,Mujeres,23398,197352,11.855973080000000000000
1144,Hombres,299124,1226168,24.39502580000000000000
1145,Mujeres,172397,801089,21.520330450000000000000
1146,Hombres,60589,829089,7.3079005990000000000000
1147,Mujeres,74914,530530,14.120596380000000000000
1148,Hombres,82737,640641,12.914721350000000000000
1149,Mujeres,55594,348931,15.93266290000000000000
1150,Hombres,380616,1875815,20.290700310000000000000
1151,Mujeres,193917,1162551,16.680300480000000000000
1152,Hombres,684460,3876234,17.65786070000000000000
1153,Mujeres,344688,2186908,15.761431210000000000000
1154,Hombres,137900,1028083,13.413313910000000000000
1155,Mujeres,69459,642350,10.81326380000000000000
1156,Hombres,50061,441738,11.332735690000000000000
1157,Mujeres,36011,311747,11.551354140000000000000
1158,Hombres,28092,283263,9.917285350000000000000
1159,Mujeres,17831,187067,9.5318789520000000000000
1160,Hombres,287952,1272357,22.631384120000000000000
1161,Mujeres,112693,730081,15.435684530000000000000
1162,Hombres,63301,928409,6.8182234340000000000000
1163,Mujeres,116992,598096,19.560739410000000000000
1164,Hombres,228439,1382630,16.522063020000000000000
1165,Mujeres,173701,833000,20.852460980000000000000
1166,Hombres,82303,401723,20.487500090000000000000
1167,Mujeres,44327,261660,16.940686390000000000000
1168,Hombres,19924,377661,5.2756307910000000000000
1169,Mujeres,14514,237507,6.1109777820000000000000
1170,Hombres,91610,638485,14.348026970000000000000
1171,Mujeres,52409,366174,14.312594560000000000000
1172,Hombres,73825,739015,9.9896483830000000000000
1173,Mujeres,49969,413884,12.073189590000000000000
1174,Hombres,111079,669008,16.603538370000000000000
1175,Mujeres,84899,395670,21.457022270000000000000
1176,Hombres,36169,556598,6.4982267270000000000000
1177,Mujeres,22400,279283,8.0205383070000000000000
1178,Hombres,129352,828669,15.609610110000000000000
1179,Mujeres,78015,519914,15.005366270000000000000
1180,Hombres,55901,283451,19.721574450000000000000
1181,Mujeres,41488,182867,22.6875270000000000000
1182,Hombres,185357,1947476,9.5178066380000000000000
1183,Mujeres,115711,1003343,11.53254670000000000000
1184,Hombres,81465,547053,14.891610140000000000000
1185,Mujeres,74898,337665,22.181155880000000000000
1186,Hombres,35608,349745,10.181131970000000000000
1187,Mujeres,19183,200287,9.577755920000000000000
1188,Hombres,4177287,28352109,14.733602360000000000000
1189,Mujeres,2605551,17391106,14.982089120000000000000
1190,Hombres,52381,272684,19.209414560000000000000
1191,Mujeres,26573,170920,15.547039550000000000000
1192,Hombres,146254,792400,18.457092380000000000000
1193,Mujeres,107677,505503,21.300961620000000000000
1194,Hombres,10951,173848,6.2991808940000000000000
1195,Mujeres,5696,98332,5.7926209170000000000000
1196,Hombres,14812,231328,6.4030294650000000000000
1197,Mujeres,15647,122655,12.756919820000000000000
1198,Hombres,152229,682112,22.317302730000000000000
1199,Mujeres,56994,394694,14.440047230000000000000
1200,Hombres,17442,178322,9.7811823560000000000000
1201,Mujeres,11193,122296,9.1523843790000000000000
1202,Hombres,83184,1248565,6.6623683990000000000000
1203,Mujeres,60909,538458,11.311745760000000000000
1204,Hombres,156160,887772,17.590101960000000000000
1205,Mujeres,84623,467447,18.103228820000000000000
1206,Hombres,296265,2244723,13.198287720000000000000
1207,Mujeres,165226,1726878,9.5679023070000000000000
1208,Hombres,51453,394273,13.050094730000000000000
1209,Mujeres,23967,193795,12.367192140000000000000
1210,Hombres,300327,1251958,23.988584280000000000000
1211,Mujeres,181866,850510,21.38317010000000000000
1212,Hombres,56764,857149,6.6224192060000000000000
1213,Mujeres,85197,600062,14.198032870000000000000
1214,Hombres,86334,647314,13.337267540000000000000
1215,Mujeres,73971,368422,20.077791230000000000000
1216,Hombres,364345,1887046,19.307690430000000000000
1217,Mujeres,186630,1217839,15.324685780000000000000
1218,Hombres,686731,3908925,17.568282840000000000000
1219,Mujeres,346604,2254336,15.37499290000000000000
1220,Hombres,134479,1072623,12.537396640000000000000
1221,Mujeres,72575,688632,10.539010680000000000000
1222,Hombres,53263,441035,12.07681930000000000000
1223,Mujeres,31991,305760,10.462781270000000000000
1224,Hombres,24022,287822,8.3461305950000000000000
1225,Mujeres,16924,184599,9.1679803250000000000000
1226,Hombres,287189,1266120,22.682605120000000000000
1227,Mujeres,114626,740170,15.48644230000000000000
1228,Hombres,57161,953711,5.9935347290000000000000
1229,Mujeres,134557,647720,20.773945530000000000000
1230,Hombres,236135,1396914,16.904047060000000000000
1231,Mujeres,190580,911429,20.910021520000000000000
1232,Hombres,91709,420043,21.833240880000000000000
1233,Mujeres,46874,262845,17.833323820000000000000
1234,Hombres,24327,377535,6.4436409870000000000000
1235,Mujeres,13685,231878,5.9018104350000000000000
1236,Hombres,92560,631805,14.650089820000000000000
1237,Mujeres,53913,353534,15.249735530000000000000
1238,Hombres,81508,719899,11.32214380000000000000
1239,Mujeres,54770,437388,12.522062790000000000000
1240,Hombres,97076,624340,15.54857930000000000000
1241,Mujeres,84426,405430,20.823816690000000000000
1242,Hombres,34901,560154,6.2306080110000000000000
1243,Mujeres,26393,296422,8.9038600370000000000000
1244,Hombres,125081,818340,15.284722730000000000000
1245,Mujeres,74652,513308,14.543315120000000000000
1246,Hombres,58486,278286,21.01650820000000000000
1247,Mujeres,45558,176241,25.849830630000000000000
1248,Hombres,189154,1928111,9.810327310000000000000
1249,Mujeres,113875,1054574,10.798199080000000000000
1250,Hombres,80338,553190,14.522677560000000000000
1251,Mujeres,78194,341577,22.892056550000000000000
1252,Hombres,34266,363762,9.4198954260000000000000
1253,Mujeres,19185,207452,9.2479224110000000000000
1254,Hombres,4308540,28749691,14.986387160000000000000
1255,Mujeres,2638406,17594013,14.996044390000000000000
1256,Hombres,58348,278946,20.917310160000000000000
1257,Mujeres,30851,175283,17.600680040000000000000
1258,Hombres,143964,830093,17.343116980000000000000
1259,Mujeres,99344,498263,19.938064840000000000000
1260,Hombres,9143,175515,5.2092413750000000000000
1261,Mujeres,6758,99889,6.7655097160000000000000
1262,Hombres,14983,232420,6.4465192320000000000000
1263,Mujeres,17957,128691,13.953578730000000000000
1264,Hombres,162250,708741,22.892706930000000000000
1265,Mujeres,67154,408713,16.430600450000000000000
1266,Hombres,16619,181238,9.1697105460000000000000
1267,Mujeres,10129,116618,8.6856231460000000000000
1268,Hombres,83357,1256341,6.6349024670000000000000
1269,Mujeres,53909,559598,9.6335226360000000000000
1270,Hombres,169307,902848,18.752547490000000000000
1271,Mujeres,104260,471635,22.106077790000000000000
1272,Hombres,309480,2262086,13.681177460000000000000
1273,Mujeres,178493,1702524,10.484022550000000000000
1274,Hombres,55694,393411,14.156696180000000000000
1275,Mujeres,22973,199263,11.528984310000000000000
1276,Hombres,329041,1278558,25.735320570000000000000
1277,Mujeres,185967,852981,21.802009660000000000000
1278,Hombres,52431,837991,6.2567497740000000000000
1279,Mujeres,76873,561347,13.694381550000000000000
1280,Hombres,83027,648379,12.805319110000000000000
1281,Mujeres,66759,361538,18.465278890000000000000
1282,Hombres,369820,1931069,19.151050530000000000000
1283,Mujeres,202269,1267257,15.961166520000000000000
1284,Hombres,700107,3866583,18.106607310000000000000
1285,Mujeres,377537,2341109,16.126417010000000000000
1286,Hombres,146233,1100047,13.29334110000000000000
1287,Mujeres,75196,662304,11.35369860000000000000
1288,Hombres,50935,447935,11.371069460000000000000
1289,Mujeres,31176,308236,10.114327980000000000000
1290,Hombres,24632,298245,8.258981710000000000000
1291,Mujeres,15399,188186,8.1828616370000000000000
1292,Hombres,291904,1302338,22.413843410000000000000
1293,Mujeres,107226,757713,14.151268360000000000000
1294,Hombres,73787,957304,7.7077918820000000000000
1295,Mujeres,129747,628002,20.660284520000000000000
1296,Hombres,232481,1402998,16.57030160000000000000
1297,Mujeres,174942,933579,18.738853380000000000000
1298,Hombres,86996,428451,20.304772310000000000000
1299,Mujeres,50103,253439,19.769254140000000000000
1300,Hombres,20627,377889,5.4584811940000000000000
1301,Mujeres,15236,239423,6.3636325670000000000000
1302,Hombres,100122,648764,15.432730550000000000000
1303,Mujeres,59993,364003,16.481457570000000000000
1304,Hombres,71639,755073,9.4876919190000000000000
1305,Mujeres,52691,471647,11.171702570000000000000
1306,Hombres,107742,668996,16.105029030000000000000
1307,Mujeres,97131,425679,22.817897990000000000000
1308,Hombres,35309,556414,6.3458144480000000000000
1309,Mujeres,15441,288847,5.345736670000000000000
1310,Hombres,142280,841685,16.904186250000000000000
1311,Mujeres,79191,512755,15.4442180000000000000
1312,Hombres,56401,283949,19.8630740000000000000
1313,Mujeres,46312,177739,26.056183510000000000000
1314,Hombres,190645,1970359,9.675647940000000000000
1315,Mujeres,92274,1072818,8.6010861120000000000000
1316,Hombres,86097,551470,15.612272650000000000000
1317,Mujeres,76459,358107,21.350881160000000000000
1318,Hombres,33139,373555,8.8712505520000000000000
1319,Mujeres,18656,206827,9.0200989230000000000000
1320,Hombres,4477317,28421331,15.753368480000000000000
1321,Mujeres,2580136,17103008,15.085860920000000000000
1322,Hombres,58931,274223,21.490174060000000000000
1323,Mujeres,30999,173151,17.90287090000000000000
1324,Hombres,141575,820298,17.258971740000000000000
1325,Mujeres,101521,494120,20.545818830000000000000
1326,Hombres,12411,176282,7.0404238660000000000000
1327,Mujeres,6270,104331,6.0097190670000000000000
1328,Hombres,15956,230643,6.918050840000000000000
1329,Mujeres,16875,123482,13.665959410000000000000
1330,Hombres,175396,683977,25.643552340000000000000
1331,Mujeres,66704,398505,16.738560370000000000000
1332,Hombres,16229,178836,9.0747947840000000000000
1333,Mujeres,10060,120472,8.350488080000000000000
1334,Hombres,96369,1272857,7.5710782910000000000000
1335,Mujeres,64489,543494,11.865632370000000000000
1336,Hombres,167149,876892,19.061526390000000000000
1337,Mujeres,101543,440977,23.026824530000000000000
1338,Hombres,315871,2263346,13.955930730000000000000
1339,Mujeres,164724,1696908,9.707302930000000000000
1340,Hombres,60093,390981,15.369800580000000000000
1341,Mujeres,24916,204883,12.161087060000000000000
1342,Hombres,323931,1256335,25.783807660000000000000
1343,Mujeres,183168,825632,22.185186620000000000000
1344,Hombres,65689,769397,8.5377249980000000000000
1345,Mujeres,91157,536611,16.987538460000000000000
1346,Hombres,80183,645611,12.419707840000000000000
1347,Mujeres,56862,355541,15.993092220000000000000
1348,Hombres,378331,1901163,19.899977010000000000000
1349,Mujeres,208049,1224705,16.987682750000000000000
1350,Hombres,718957,3836677,18.739054660000000000000
1351,Mujeres,341799,2234433,15.296900820000000000000
1352,Hombres,149286,1073173,13.910711510000000000000
1353,Mujeres,68674,624339,10.999473040000000000000
1354,Hombres,55498,455816,12.175526970000000000000
1355,Mujeres,35717,303017,11.787127450000000000000
1356,Hombres,23176,299043,7.7500560120000000000000
1357,Mujeres,16607,183794,9.0356594880000000000000
1358,Hombres,304810,1292187,23.588691110000000000000
1359,Mujeres,112769,750788,15.020085560000000000000
1360,Hombres,85979,933037,9.2149614650000000000000
1361,Mujeres,134597,605544,22.227451680000000000000
1362,Hombres,241462,1386035,17.42106080000000000000
1363,Mujeres,157526,879210,17.916766190000000000000
1364,Hombres,99495,436550,22.791203760000000000000
1365,Mujeres,47225,247468,19.083275410000000000000
1366,Hombres,21334,387318,5.5081354340000000000000
1367,Mujeres,15021,243099,6.1789641260000000000000
1368,Hombres,96580,649621,14.867130220000000000000
1369,Mujeres,50548,344673,14.665494540000000000000
1370,Hombres,67420,758590,8.887541360000000000000
1371,Mujeres,49907,467365,10.678377710000000000000
1372,Hombres,107509,670761,16.027914560000000000000
1373,Mujeres,83489,399898,20.877573780000000000000
1374,Hombres,40126,557610,7.1960689370000000000000
1375,Mujeres,16737,291138,5.7488201470000000000000
1376,Hombres,153059,829929,18.442420980000000000000
1377,Mujeres,85776,507688,16.895416080000000000000
1378,Hombres,56042,271124,20.670246820000000000000
1379,Mujeres,44440,174421,25.478583430000000000000
1380,Hombres,215784,1941463,11.114504890000000000000
1381,Mujeres,97795,1054811,9.2713291770000000000000
1382,Hombres,91904,549423,16.727366710000000000000
1383,Mujeres,75110,361178,20.795840280000000000000
1384,Hombres,40782,352133,11.581419520000000000000
1385,Mujeres,19062,187332,10.175517260000000000000
1386,Hombres,4437951,29057210,15.273149070000000000000
1387,Mujeres,2572927,17540414,14.668564840000000000000
1388,Hombres,65153,286559,22.736330040000000000000
1389,Mujeres,30430,183436,16.588892040000000000000
1390,Hombres,146598,815491,17.976654560000000000000
1391,Mujeres,106419,511204,20.817325370000000000000
1392,Hombres,14778,184817,7.9960176820000000000000
1393,Mujeres,7434,106093,7.0070598440000000000000
1394,Hombres,14667,232486,6.308766980000000000000
1395,Mujeres,16090,122996,13.081726230000000000000
1396,Hombres,172344,697281,24.716577680000000000000
1397,Mujeres,65599,396152,16.559048040000000000000
1398,Hombres,15855,182812,8.6728442330000000000000
1399,Mujeres,9194,124315,7.3957285930000000000000
1400,Hombres,74985,1294039,5.7946476110000000000000
1401,Mujeres,60501,557636,10.84955060000000000000
1402,Hombres,168703,863013,19.548141220000000000000
1403,Mujeres,109903,478804,22.953651180000000000000
1404,Hombres,301056,2252374,13.366163880000000000000
1405,Mujeres,184051,1720326,10.698611770000000000000
1406,Hombres,67775,403982,16.776737580000000000000
1407,Mujeres,25298,202654,12.4833460000000000000
1408,Hombres,317137,1279698,24.782175170000000000000
1409,Mujeres,176101,842632,20.898921470000000000000
1410,Hombres,61328,843582,7.2699512320000000000000
1411,Mujeres,94482,570901,16.549629450000000000000
1412,Hombres,77620,665927,11.655932260000000000000
1413,Mujeres,60627,392735,15.437126820000000000000
1414,Hombres,364996,1956367,18.656826660000000000000
1415,Mujeres,176805,1215018,14.551636270000000000000
1416,Hombres,731347,4058107,18.021875720000000000000
1417,Mujeres,338159,2309915,14.639456430000000000000
1418,Hombres,143215,1051120,13.624990490000000000000
1419,Mujeres,78690,638862,12.317214050000000000000
1420,Hombres,62124,463381,13.406678310000000000000
1421,Mujeres,30581,303045,10.091240570000000000000
1422,Hombres,23192,298969,7.757326010000000000000
1423,Mujeres,19997,190705,10.48582890000000000000
1424,Hombres,314980,1311547,24.015914030000000000000
1425,Mujeres,118537,766169,15.471390780000000000000
1426,Hombres,76800,957646,8.0196648870000000000000
1427,Mujeres,120330,624852,19.257360140000000000000
1428,Hombres,226818,1413413,16.047538830000000000000
1429,Mujeres,147593,921779,16.011755530000000000000
1430,Hombres,99410,443260,22.4270180000000000000
1431,Mujeres,49454,268696,18.405186530000000000000
1432,Hombres,21079,403987,5.2177421550000000000000
1433,Mujeres,18041,249613,7.2275883070000000000000
1434,Hombres,99775,663827,15.030271440000000000000
1435,Mujeres,61691,363692,16.962429750000000000000
1436,Hombres,65380,741461,8.8177260840000000000000
1437,Mujeres,46439,461682,10.058655090000000000000
1438,Hombres,109481,665539,16.449975130000000000000
1439,Mujeres,85947,419221,20.501597010000000000000
1440,Hombres,44663,578524,7.7201637270000000000000
1441,Mujeres,17943,291244,6.1608136130000000000000
1442,Hombres,162705,875837,18.577086830000000000000
1443,Mujeres,78941,478412,16.500631260000000000000
1444,Hombres,59157,277878,21.288838990000000000000
1445,Mujeres,44238,180513,24.506822220000000000000
1446,Hombres,204201,1978186,10.322639020000000000000
1447,Mujeres,96761,1101109,8.7875950520000000000000
1448,Hombres,90221,546855,16.498157650000000000000
1449,Mujeres,75460,353989,21.317046570000000000000
1450,Hombres,40408,369245,10.943411560000000000000
1451,Mujeres,21191,192014,11.036174450000000000000
1452,Hombres,4522799,28982757,15.605137220000000000000
1453,Mujeres,2684960,17469831,15.369124060000000000000
1454,Hombres,67793,288164,23.525839450000000000000
1455,Mujeres,30880,183712,16.808918310000000000000
1456,Hombres,137349,811927,16.916422290000000000000
1457,Mujeres,101079,489946,20.630640930000000000000
1458,Hombres,13343,180498,7.3923256770000000000000
1459,Mujeres,7292,108457,6.7234019010000000000000
1460,Hombres,15733,233283,6.7441690990000000000000
1461,Mujeres,16148,124887,12.93008880000000000000
1462,Hombres,177559,687233,25.836797710000000000000
1463,Mujeres,61589,393639,15.646061490000000000000
1464,Hombres,16801,183628,9.1494761150000000000000
1465,Mujeres,10067,125351,8.0310488150000000000000
1466,Hombres,79587,1279815,6.2186331620000000000000
1467,Mujeres,76124,541251,14.064454380000000000000
1468,Hombres,170124,854451,19.910328390000000000000
1469,Mujeres,101788,455028,22.369612420000000000000
1470,Hombres,331492,2300944,14.406782610000000000000
1471,Mujeres,191541,1723404,11.114109050000000000000
1472,Hombres,63292,409810,15.444230250000000000000
1473,Mujeres,23303,205398,11.345290610000000000000
1474,Hombres,335066,1249348,26.819268930000000000000
1475,Mujeres,185620,868929,21.361929460000000000000
1476,Hombres,49551,844755,5.8657243820000000000000
1477,Mujeres,96140,563537,17.060104310000000000000
1478,Hombres,91567,656135,13.95551220000000000000
1479,Mujeres,68028,365897,18.592117450000000000000
1480,Hombres,377891,1951423,19.364894230000000000000
1481,Mujeres,192895,1258004,15.333417060000000000000
1482,Hombres,777297,4039415,19.242811150000000000000
1483,Mujeres,354812,2330107,15.227283550000000000000
1484,Hombres,164318,1121385,14.653129830000000000000
1485,Mujeres,73778,641859,11.494424790000000000000
1486,Hombres,59379,467985,12.688227190000000000000
1487,Mujeres,30775,296336,10.385170890000000000000
1488,Hombres,23413,302647,7.7360753620000000000000
1489,Mujeres,17889,184918,9.6740176730000000000000
1490,Hombres,287978,1302069,22.116953860000000000000
1491,Mujeres,118652,756434,15.685704240000000000000
1492,Hombres,67750,936752,7.2324371870000000000000
1493,Mujeres,117878,624116,18.887194050000000000000
1494,Hombres,227813,1449513,15.716519960000000000000
1495,Mujeres,188734,945313,19.965239030000000000000
1496,Hombres,94214,446442,21.103301210000000000000
1497,Mujeres,55911,270750,20.650415510000000000000
1498,Hombres,21674,400667,5.4094796930000000000000
1499,Mujeres,13866,245302,5.6526241120000000000000
1500,Hombres,105129,654954,16.051356280000000000000
1501,Mujeres,60279,362337,16.63617020000000000000
1502,Hombres,73941,745186,9.922489150000000000000
1503,Mujeres,43581,437298,9.9659728610000000000000
1504,Hombres,104340,641292,16.270279370000000000000
1505,Mujeres,82409,397408,20.736623320000000000000
1506,Hombres,36589,557948,6.5577795780000000000000
1507,Mujeres,22477,273065,8.2313734830000000000000
1508,Hombres,174377,848748,20.545203050000000000000
1509,Mujeres,89233,495643,18.003482350000000000000
1510,Hombres,59642,277743,21.473808520000000000000
1511,Mujeres,47304,181894,26.006355350000000000000
1512,Hombres,192090,1926235,9.9723034830000000000000
1513,Mujeres,103279,1058447,9.7575976880000000000000
1514,Hombres,90872,553205,16.426460350000000000000
1515,Mujeres,79474,358858,22.14636430000000000000
1516,Hombres,34835,379157,9.1874869780000000000000
1517,Mujeres,22135,202306,10.941346280000000000000
1518,Hombres,4463860,28768675,15.516390660000000000000
1519,Mujeres,2604038,17143259,15.189865590000000000000
1520,Hombres,68348,282061,24.231637840000000000000
1521,Mujeres,31813,175816,18.094485140000000000000
1522,Hombres,145963,822834,17.739057940000000000000
1523,Mujeres,99277,512743,19.361941560000000000000
1524,Hombres,13661,180879,7.5525627630000000000000
1525,Mujeres,8355,110071,7.5905551870000000000000
1526,Hombres,18964,234078,8.101572980000000000000
1527,Mujeres,16809,128589,13.071880180000000000000
1528,Hombres,181349,701924,25.835987940000000000000
1529,Mujeres,64629,392848,16.451401050000000000000
1530,Hombres,15475,176333,8.7760090280000000000000
1531,Mujeres,9499,125432,7.5730276170000000000000
1532,Hombres,67334,1253570,5.3713793410000000000000
1533,Mujeres,57661,516258,11.169027890000000000000
1534,Hombres,161348,821367,19.643837650000000000000
1535,Mujeres,109288,450660,24.25065460000000000000
1536,Hombres,297775,2186743,13.617283790000000000000
1537,Mujeres,172639,1740268,9.9202536620000000000000
1538,Hombres,63276,406457,15.567698430000000000000
1539,Mujeres,27511,209530,13.129862070000000000000
1540,Hombres,342056,1282683,26.667227990000000000000
1541,Mujeres,177571,865300,20.521322080000000000000
1542,Hombres,42965,823360,5.218252040000000000000
1543,Mujeres,68710,568951,12.076611170000000000000
1544,Hombres,94532,661097,14.299263190000000000000
1545,Mujeres,78949,388114,20.341703730000000000000
1546,Hombres,368077,1957534,18.803096140000000000000
1547,Mujeres,206478,1244391,16.592694740000000000000
1548,Hombres,759686,4008924,18.949872830000000000000
